OrderID,Date,Region,Category,UnitsSold,UnitPrice,Revenue,Discount,NetRevenue
1386,2024-02-12,North,Sports,5,310.04,1550.2,0.05,1472.69
1691,2024-02-12,South,Clothing,3,401.76,1205.28,0.15,1024.49
1657,2024-02-13,East,Groceries,6,120.79,724.74,0.1,652.27
1972,2024-02-14,South,Clothing,5,201.9,1009.5,0.0,1009.5
2028,2024-02-14,South,Electronics,14,187.09,2619.26,0.1,2357.33
2842,2024-02-14,East,Clothing,10,356.94,3569.4,0.05,3390.93
2071,2024-02-15,East,Sports,3,382.98,1148.94,0.0,1148.94
2093,2024-02-15,South,Clothing,9,401.8,3616.2,0.0,3616.2
1185,2024-02-15,East,Groceries,5,365.0,1825.0,0.2,1460.0
2658,2024-02-16,East,Furniture,6,190.45,1142.7,0.1,1028.43
1531,2024-02-17,South,Clothing,7,444.82,3113.74,0.0,3113.74
1023,2024-02-18,East,Electronics,4,254.07,1016.28,0.0,1016.28
2471,2024-02-18,East,Groceries,9,149.34,1344.06,0.05,1276.86
2653,2024-02-18,East,Clothing,2,207.65,415.3,0.0,415.3
1261,2024-02-19,South,Groceries,12,134.39,1612.68,0.05,1532.05
1630,2024-02-19,North,Groceries,4,57.52,230.08,0.0,230.08
1681,2024-02-19,North,Furniture,11,421.78,4639.58,0.0,4639.58
2475,2024-02-20,North,Electronics,10,291.92,2919.2,0.0,2919.2
2823,2024-02-20,North,Furniture,10,34.44,344.4,0.0,344.4
1227,2024-02-20,South,Sports,3,42.39,127.17,0.0,127.17
1507,2024-02-21,West,Clothing,9,69.57,626.13,0.1,563.52
2897,2024-02-22,South,Furniture,12,477.43,5729.16,0.0,5729.16
1523,2024-02-22,East,Electronics,3,239.68,719.04,0.0,719.04
2158,2024-02-22,North,Sports,4,367.18,1468.72,0.0,1468.72
2240,2024-02-22,East,Groceries,2,381.5,763.0,0.05,724.85
1111,2024-02-23,North,Groceries,11,160.71,1767.81,0.0,1767.81
2546,2024-02-23,West,Furniture,8,445.21,3561.68,0.1,3205.51
2003,2024-02-23,North,Electronics,1,472.06,472.06,0.0,472.06
2136,2024-02-24,North,Clothing,3,178.15,534.45,0.0,534.45
2891,2024-02-24,North,Furniture,6,375.38,2252.28,0.0,2252.28
2066,2024-02-24,East,Furniture,5,77.99,389.95,0.0,389.95
1290,2024-02-24,North,Sports,7,208.61,1460.27,0.0,1460.27
1533,2024-02-24,South,Furniture,1,75.71,75.71,0.0,75.71
1615,2024-02-26,East,Furniture,5,466.4,2332.0,0.0,2332.0
1291,2024-02-26,North,Furniture,2,76.89,153.78,0.0,153.78
2041,2024-02-26,West,Electronics,13,270.01,3510.13,0.0,3510.13
2617,2024-02-26,South,Electronics,7,280.58,1964.06,0.2,1571.25
1787,2024-02-26,North,Furniture,6,84.02,504.12,0.05,478.91
2936,2024-02-28,South,Clothing,1,22.92,22.92,0.15,19.48
2203,2024-02-28,North,Sports,12,49.31,591.72,0.0,591.72
2783,2024-02-29,East,Electronics,9,72.81,655.29,0.0,655.29
1922,2024-02-29,East,Clothing,1,90.31,90.31,0.15,76.76
2624,2024-03-01,East,Electronics,5,67.13,335.65,0.0,335.65
2465,2024-03-01,West,Sports,6,164.52,987.12,0.05,937.76
1503,2024-03-02,East,Electronics,8,172.92,1383.36,0.05,1314.19
2815,2024-03-03,North,Groceries,8,171.55,1372.4,0.15,1166.54
1062,2024-03-03,North,Sports,8,450.26,3602.08,0.1,3241.87
2494,2024-03-04,South,Sports,6,54.49,326.94,0.0,326.94
2199,2024-03-04,South,Electronics,11,259.02,2849.22,0.0,2849.22
2736,2024-03-05,West,Sports,2,108.72,217.44,0.1,195.7
2697,2024-03-05,North,Electronics,6,241.93,1451.58,0.15,1233.84
2142,2024-03-06,South,Sports,9,389.78,3508.02,0.0,3508.02
1474,2024-03-07,East,Electronics,13,438.5,5700.5,0.2,4560.4
2502,2024-03-07,North,Clothing,4,12.85,51.4,0.0,51.4
1967,2024-03-10,North,Electronics,6,181.41,1088.46,0.05,1034.04
2192,2024-03-10,South,Clothing,10,346.37,3463.7,0.05,3290.52
2390,2024-03-10,West,Sports,14,190.28,2663.92,0.0,2663.92
1792,2024-03-10,North,Groceries,6,411.32,2467.92,0.05,2344.52
1785,2024-03-10,South,Electronics,13,177.64,2309.32,0.05,2193.85
1462,2024-03-10,West,Sports,5,397.38,1986.9,0.0,1986.9
2146,2024-03-11,West,Furniture,5,85.27,426.35,0.1,383.72
1002,2024-03-11,South,Sports,2,395.53,791.06,0.15,672.4
1745,2024-03-12,West,Furniture,13,454.64,5910.32,0.0,5910.32
2628,2024-03-12,North,Clothing,6,332.63,1995.78,0.0,1995.78
1932,2024-03-12,North,Electronics,13,369.45,4802.85,0.0,4802.85
1326,2024-03-13,West,Groceries,5,166.42,832.1,0.0,832.1
1771,2024-03-13,North,Furniture,7,180.02,1260.14,0.05,1197.13
1229,2024-03-14,South,Furniture,12,334.6,4015.2,0.0,4015.2
2512,2024-03-15,North,Clothing,11,321.69,3538.59,0.05,3361.66
2715,2024-03-15,South,Electronics,5,486.12,2430.6,0.0,2430.6
2484,2024-03-15,North,Clothing,2,370.48,740.96,0.0,740.96
2069,2024-03-16,South,Groceries,14,331.64,4642.96,0.2,3714.37
1674,2024-03-16,East,Groceries,1,9.84,9.84,0.15,8.36
1962,2024-03-16,South,Sports,8,141.58,1132.64,0.0,1132.64
2303,2024-03-17,West,Electronics,7,97.04,679.28,0.0,679.28
1201,2024-03-17,South,Clothing,13,209.8,2727.4,0.0,2727.4
1487,2024-03-17,East,Sports,11,145.52,1600.72,0.0,1600.72
2230,2024-03-18,South,Furniture,13,431.1,5604.3,0.05,5324.08
1928,2024-03-18,South,Furniture,14,7.51,105.14,0.05,99.88
2441,2024-03-18,West,Furniture,6,244.34,1466.04,0.2,1172.83
1415,2024-03-19,North,Sports,12,327.67,3932.04,0.05,3735.44
1564,2024-03-20,East,Electronics,11,258.11,2839.21,0.1,2555.29
1631,2024-03-20,South,Sports,7,336.87,2358.09,0.1,2122.28
2873,2024-03-20,South,Electronics,7,475.96,3331.72,0.15,2831.96
1941,2024-03-21,West,Clothing,1,255.3,255.3,0.0,255.3
1760,2024-03-21,North,Furniture,7,451.9,3163.3,0.05,3005.14
1456,2024-03-22,North,Electronics,7,197.09,1379.63,0.15,1172.69
1793,2024-03-22,North,Furniture,6,121.99,731.94,0.0,731.94
2648,2024-03-23,North,Furniture,3,71.94,215.82,0.15,183.45
2058,2024-03-23,East,Groceries,7,373.71,2615.97,0.1,2354.37
1761,2024-03-24,West,Clothing,5,425.96,2129.8,0.0,2129.8
2935,2024-03-24,East,Sports,3,204.37,613.11,0.15,521.14
1718,2024-03-25,South,Sports,13,276.97,3600.61,0.1,3240.55
2372,2024-03-25,West,Furniture,8,317.07,2536.56,0.0,2536.56
2467,2024-03-25,North,Furniture,7,493.23,3452.61,0.0,3452.61
1812,2024-03-25,East,Groceries,6,447.62,2685.72,0.0,2685.72
1639,2024-03-26,South,Groceries,7,419.54,2936.78,0.0,2936.78
2247,2024-03-27,North,Clothing,14,251.13,3515.82,0.0,3515.82
1273,2024-03-28,South,Electronics,3,365.14,1095.42,0.0,1095.42
1470,2024-03-28,East,Clothing,1,263.96,263.96,0.05,250.76
2721,2024-03-28,North,Sports,1,316.13,316.13,0.05,300.32
1334,2024-03-28,North,Furniture,4,485.42,1941.68,0.1,1747.51
2581,2024-03-29,North,Sports,12,252.65,3031.8,0.0,3031.8
1061,2024-03-30,South,Sports,14,173.77,2432.78,0.0,2432.78
1568,2024-03-30,North,Electronics,2,404.36,808.72,0.1,727.85
2330,2024-03-30,North,Clothing,7,101.89,713.23,0.05,677.57
2755,2024-03-30,South,Clothing,2,134.32,268.64,0.1,241.78
2654,2024-03-30,East,Electronics,6,148.49,890.94,0.0,890.94
1184,2024-03-31,South,Furniture,10,326.12,3261.2,0.1,2935.08
1647,2024-03-31,South,Sports,14,303.21,4244.94,0.15,3608.2
1082,2024-03-31,West,Sports,10,47.15,471.5,0.15,400.78
1538,2024-04-01,South,Groceries,12,370.0,4440.0,0.0,4440.0
1755,2024-04-01,West,Clothing,8,484.64,3877.12,0.05,3683.26
2219,2024-04-02,South,Clothing,10,265.94,2659.4,0.2,2127.52
1750,2024-04-02,South,Clothing,8,209.75,1678.0,0.05,1594.1
1013,2024-04-03,South,Furniture,9,391.38,3522.42,0.15,2994.06
2711,2024-04-03,West,Electronics,10,239.05,2390.5,0.0,2390.5
2011,2024-04-03,South,Electronics,13,55.08,716.04,0.0,716.04
2693,2024-04-03,South,Sports,2,206.94,413.88,0.1,372.49
2836,2024-04-03,South,Groceries,9,444.49,4000.41,0.0,4000.41
2687,2024-04-04,North,Sports,2,355.35,710.7,0.1,639.63
2937,2024-04-04,North,Furniture,1,277.81,277.81,0.0,277.81
2117,2024-04-04,South,Clothing,12,107.88,1294.56,0.0,1294.56
1028,2024-04-04,North,Clothing,14,486.18,6806.52,0.0,6806.52
1317,2024-04-04,North,Clothing,6,339.7,2038.2,0.0,2038.2
1141,2024-04-05,North,Electronics,4,350.44,1401.76,0.15,1191.5
1734,2024-04-05,South,Groceries,8,298.53,2388.24,0.2,1910.59
1710,2024-04-05,West,Electronics,4,337.8,1351.2,0.2,1080.96
2127,2024-04-06,North,Furniture,4,44.95,179.8,0.0,179.8
1131,2024-04-06,North,Furniture,7,382.41,2676.87,0.0,2676.87
1083,2024-04-06,North,Electronics,3,154.96,464.88,0.0,464.88
2569,2024-04-07,West,Clothing,6,376.01,2256.06,0.05,2143.26
2793,2024-04-07,North,Furniture,13,369.04,4797.52,0.05,4557.64
1245,2024-04-08,South,Sports,2,51.87,103.74,0.05,98.55
1835,2024-04-10,East,Clothing,7,255.36,1787.52,0.0,1787.52
2414,2024-04-10,East,Sports,10,339.81,3398.1,0.0,3398.1
2652,2024-04-11,North,Clothing,5,441.54,2207.7,0.0,2207.7
2364,2024-04-11,South,Groceries,5,475.94,2379.7,0.15,2022.74
1010,2024-04-11,West,Groceries,8,262.5,2100.0,0.05,1995.0
1954,2024-04-12,South,Sports,10,39.7,397.0,0.0,397.0
1579,2024-04-13,South,Furniture,11,390.28,4293.08,0.0,4293.08
2251,2024-04-13,West,Clothing,14,480.55,6727.7,0.0,6727.7
2176,2024-04-13,North,Electronics,1,421.46,421.46,0.1,379.31
1318,2024-04-14,East,Groceries,2,454.34,908.68,0.0,908.68
1916,2024-04-14,East,Groceries,10,393.22,3932.2,0.15,3342.37
2269,2024-04-15,East,Electronics,4,427.66,1710.64,0.05,1625.11
1687,2024-04-15,East,Groceries,4,379.16,1516.64,0.0,1516.64
1396,2024-04-15,North,Clothing,4,110.08,440.32,0.1,396.29
1196,2024-04-16,North,Furniture,3,293.62,880.86,0.1,792.77
1104,2024-04-16,South,Groceries,6,444.88,2669.28,0.2,2135.42
1297,2024-04-17,West,Clothing,8,22.8,182.4,0.05,173.28
1259,2024-04-17,East,Groceries,12,426.72,5120.64,0.0,5120.64
1172,2024-04-17,North,Groceries,13,31.58,410.54,0.0,410.54
1900,2024-04-18,North,Sports,4,333.73,1334.92,0.1,1201.43
1873,2024-04-18,North,Groceries,4,9.45,37.8,0.1,34.02
1438,2024-04-18,North,Electronics,6,251.28,1507.68,0.0,1507.68
2675,2024-04-18,South,Groceries,12,51.44,617.28,0.05,586.42
1473,2024-04-18,North,Furniture,1,134.21,134.21,0.15,114.08
2157,2024-04-19,East,Sports,4,101.3,405.2,0.0,405.2
1496,2024-04-19,East,Groceries,5,117.47,587.35,0.1,528.62
1033,2024-04-19,East,Clothing,10,334.59,3345.9,0.0,3345.9
2333,2024-04-20,South,Clothing,7,149.75,1048.25,0.0,1048.25
1037,2024-04-20,South,Electronics,2,252.64,505.28,0.0,505.28
2224,2024-04-20,East,Groceries,4,111.98,447.92,0.15,380.73
1646,2024-04-20,North,Sports,3,346.46,1039.38,0.0,1039.38
2184,2024-04-20,South,Sports,4,44.64,178.56,0.05,169.63
1742,2024-04-20,North,Electronics,5,486.82,2434.1,0.05,2312.4
2479,2024-04-21,South,Clothing,9,139.78,1258.02,0.0,1258.02
2436,2024-04-21,South,Groceries,2,181.11,362.22,0.0,362.22
1383,2024-04-21,North,Sports,1,181.34,181.34,0.0,181.34
2200,2024-04-21,East,Furniture,5,250.37,1251.85,0.0,1251.85
1073,2024-04-21,South,Sports,2,272.9,545.8,0.0,545.8
1345,2024-04-21,South,Electronics,13,244.44,3177.72,0.0,3177.72
2391,2024-04-22,North,Groceries,3,119.5,358.5,0.0,358.5
2911,2024-04-22,East,Clothing,3,414.27,1242.81,0.15,1056.39
2064,2024-04-22,South,Electronics,11,67.45,741.95,0.05,704.85
1797,2024-04-25,East,Furniture,9,346.56,3119.04,0.15,2651.18
1333,2024-04-25,South,Electronics,5,313.59,1567.95,0.05,1489.55
2369,2024-04-26,North,Sports,13,115.77,1505.01,0.1,1354.51
2696,2024-04-26,East,Groceries,5,380.7,1903.5,0.0,1903.5
1580,2024-04-28,North,Electronics,9,470.9,4238.1,0.0,4238.1
2665,2024-04-28,East,Electronics,8,375.83,3006.64,0.1,2705.98
2409,2024-04-29,South,Groceries,10,321.08,3210.8,0.1,2889.72
1046,2024-04-29,West,Groceries,1,167.23,167.23,0.0,167.23
1893,2024-04-29,South,Groceries,3,484.03,1452.09,0.1,1306.88
2982,2024-04-29,North,Sports,9,168.5,1516.5,0.0,1516.5
1147,2024-04-29,East,Electronics,10,389.06,3890.6,0.1,3501.54
1762,2024-05-02,East,Electronics,8,210.09,1680.72,0.0,1680.72
1451,2024-05-02,West,Furniture,3,37.46,112.38,0.0,112.38
2702,2024-05-03,West,Clothing,1,48.35,48.35,0.05,45.93
1254,2024-05-03,North,Clothing,4,347.1,1388.4,0.05,1318.98
2419,2024-05-03,South,Furniture,1,189.57,189.57,0.1,170.61
2988,2024-05-04,North,Sports,7,178.61,1250.27,0.0,1250.27
2442,2024-05-04,West,Groceries,10,344.29,3442.9,0.0,3442.9
1114,2024-05-04,West,Clothing,12,355.34,4264.08,0.0,4264.08
1376,2024-05-04,East,Furniture,11,437.53,4812.83,0.0,4812.83
2545,2024-05-04,North,Furniture,3,408.6,1225.8,0.0,1225.8
2366,2024-05-05,North,Clothing,14,354.83,4967.62,0.0,4967.62
2246,2024-05-05,South,Furniture,11,340.1,3741.1,0.0,3741.1
2731,2024-05-06,North,Furniture,3,499.12,1497.36,0.0,1497.36
1601,2024-05-06,East,Groceries,6,413.01,2478.06,0.05,2354.16
1022,2024-05-06,West,Groceries,9,180.69,1626.21,0.0,1626.21
2528,2024-05-07,North,Furniture,10,437.93,4379.3,0.0,4379.3
1529,2024-05-07,East,Sports,11,355.86,3914.46,0.0,3914.46
1095,2024-05-07,North,Groceries,2,15.74,31.48,0.05,29.91
2464,2024-05-07,North,Clothing,14,91.43,1280.02,0.05,1216.02
2300,2024-05-08,East,Furniture,9,130.54,1174.86,0.0,1174.86
2775,2024-05-09,West,Electronics,12,378.12,4537.44,0.05,4310.57
1618,2024-05-10,South,Electronics,10,120.88,1208.8,0.0,1208.8
2400,2024-05-11,South,Groceries,5,386.93,1934.65,0.0,1934.65
1353,2024-05-11,East,Furniture,3,441.3,1323.9,0.05,1257.7
1494,2024-05-11,East,Clothing,7,17.31,121.17,0.0,121.17
2964,2024-05-11,West,Furniture,6,327.18,1963.08,0.0,1963.08
1200,2024-05-11,East,Furniture,2,16.68,33.36,0.0,33.36
2457,2024-05-11,South,Electronics,6,161.72,970.32,0.05,921.8
2386,2024-05-12,South,Clothing,11,425.84,4684.24,0.1,4215.82
2434,2024-05-12,South,Electronics,1,487.3,487.3,0.0,487.3
1517,2024-05-13,North,Furniture,8,22.4,179.2,0.15,152.32
1107,2024-05-13,East,Clothing,13,161.65,2101.45,0.15,1786.23
2277,2024-05-14,North,Furniture,5,359.64,1798.2,0.1,1618.38
2059,2024-05-14,South,Groceries,8,44.43,355.44,0.1,319.9
1621,2024-05-14,South,Clothing,12,66.59,799.08,0.05,759.13
2248,2024-05-14,North,Sports,3,51.53,154.59,0.0,154.59
2168,2024-05-15,North,Electronics,4,135.2,540.8,0.0,540.8
2373,2024-05-15,West,Furniture,2,368.46,736.92,0.2,589.54
1527,2024-05-15,South,Clothing,14,81.73,1144.22,0.2,915.38
2761,2024-05-15,West,Sports,8,304.04,2432.32,0.0,2432.32
1706,2024-05-16,North,Groceries,13,463.87,6030.31,0.1,5427.28
2210,2024-05-16,North,Furniture,5,152.94,764.7,0.1,688.23
2921,2024-05-16,South,Furniture,4,420.25,1681.0,0.0,1681.0
1135,2024-05-17,South,Sports,9,337.65,3038.85,0.0,3038.85
1937,2024-05-17,East,Clothing,8,27.97,223.76,0.0,223.76
2048,2024-05-17,North,Clothing,2,200.5,401.0,0.1,360.9
1122,2024-05-17,West,Groceries,6,436.39,2618.34,0.15,2225.59
1960,2024-05-18,South,Clothing,9,70.36,633.24,0.05,601.58
1309,2024-05-18,South,Groceries,4,317.13,1268.52,0.0,1268.52
2925,2024-05-18,North,Electronics,9,282.77,2544.93,0.0,2544.93
1044,2024-05-19,South,Groceries,7,446.48,3125.36,0.1,2812.82
1653,2024-05-19,West,Sports,5,188.3,941.5,0.0,941.5
1388,2024-05-20,East,Furniture,5,198.21,991.05,0.0,991.05
1170,2024-05-20,North,Clothing,7,292.82,2049.74,0.0,2049.74
2534,2024-05-20,West,Furniture,10,338.73,3387.3,0.0,3387.3
1889,2024-05-20,South,Electronics,2,163.45,326.9,0.0,326.9
1572,2024-05-20,West,Clothing,14,296.13,4145.82,0.1,3731.24
2278,2024-05-20,North,Groceries,13,128.56,1671.28,0.0,1671.28
2723,2024-05-21,South,Clothing,9,52.0,468.0,0.0,468.0
2367,2024-05-21,East,Electronics,2,152.53,305.06,0.05,289.81
1808,2024-05-22,North,Furniture,5,15.42,77.1,0.0,77.1
1655,2024-05-22,South,Sports,3,437.05,1311.15,0.1,1180.04
1887,2024-05-22,South,Furniture,4,26.37,105.48,0.15,89.66
1063,2024-05-23,North,Furniture,8,470.74,3765.92,0.0,3765.92
1204,2024-05-24,West,Electronics,13,108.1,1405.3,0.0,1405.3
1296,2024-05-24,South,Electronics,14,421.35,5898.9,0.15,5014.06
1250,2024-05-25,South,Clothing,7,362.01,2534.07,0.0,2534.07
1623,2024-05-25,West,Clothing,2,148.51,297.02,0.05,282.17
1238,2024-05-25,North,Electronics,2,76.28,152.56,0.05,144.93
2974,2024-05-25,East,Clothing,11,150.88,1659.68,0.0,1659.68
1738,2024-05-25,East,Electronics,7,148.73,1041.11,0.0,1041.11
1986,2024-05-25,South,Clothing,6,379.99,2279.94,0.1,2051.95
1035,2024-05-25,North,Groceries,11,114.43,1258.73,0.05,1195.79
1340,2024-05-26,South,Groceries,2,337.63,675.26,0.1,607.73
1393,2024-05-26,East,Furniture,10,225.95,2259.5,0.0,2259.5
2894,2024-05-26,East,Clothing,9,404.64,3641.76,0.05,3459.67
2348,2024-05-26,South,Electronics,12,131.34,1576.08,0.0,1576.08
1840,2024-05-27,North,Clothing,4,393.58,1574.32,0.05,1495.6
2954,2024-05-27,North,Furniture,14,242.64,3396.96,0.1,3057.26
2015,2024-05-27,South,Groceries,12,222.15,2665.8,0.0,2665.8
1682,2024-05-27,North,Sports,13,244.01,3172.13,0.0,3172.13
1445,2024-05-27,South,Electronics,3,221.82,665.46,0.2,532.37
2264,2024-05-28,West,Sports,4,171.4,685.6,0.1,617.04
2843,2024-05-29,South,Groceries,6,222.33,1333.98,0.15,1133.88
1490,2024-05-30,East,Clothing,4,182.64,730.56,0.0,730.56
1336,2024-05-30,East,Electronics,12,171.51,2058.12,0.15,1749.4
2458,2024-05-30,West,Clothing,6,337.25,2023.5,0.0,2023.5
2882,2024-05-30,East,Sports,8,118.7,949.6,0.0,949.6
2699,2024-05-30,West,Electronics,10,158.23,1582.3,0.2,1265.84
1939,2024-05-30,East,Furniture,14,314.92,4408.88,0.0,4408.88
2077,2024-05-31,South,Furniture,12,266.11,3193.32,0.15,2714.32
2536,2024-05-31,East,Sports,11,403.9,4442.9,0.05,4220.75
1612,2024-05-31,South,Groceries,9,300.82,2707.38,0.0,2707.38
1741,2024-06-01,North,Groceries,9,356.89,3212.01,0.2,2569.61
1348,2024-06-01,North,Furniture,14,17.82,249.48,0.2,199.58
1924,2024-06-01,East,Groceries,1,456.24,456.24,0.05,433.43
2431,2024-06-02,North,Electronics,1,68.73,68.73,0.05,65.29
1604,2024-06-02,East,Clothing,13,54.38,706.94,0.05,671.59
2909,2024-06-03,East,Sports,10,371.45,3714.5,0.05,3528.77
1821,2024-06-03,West,Groceries,2,310.36,620.72,0.0,620.72
2740,2024-06-03,East,Furniture,1,495.99,495.99,0.0,495.99
2758,2024-06-04,West,Furniture,4,68.62,274.48,0.0,274.48
1100,2024-06-04,South,Clothing,9,11.69,105.21,0.2,84.17
2292,2024-06-04,East,Sports,14,476.57,6671.98,0.0,6671.98
2541,2024-06-04,North,Sports,8,11.8,94.4,0.05,89.68
2568,2024-06-04,North,Electronics,11,118.75,1306.25,0.05,1240.94
1482,2024-06-05,West,Furniture,10,107.86,1078.6,0.05,1024.67
2076,2024-06-05,West,Electronics,6,441.1,2646.6,0.1,2381.94
2266,2024-06-06,East,Furniture,14,14.92,208.88,0.0,208.88
2729,2024-06-07,North,Electronics,4,61.0,244.0,0.1,219.6
1843,2024-06-07,East,Sports,11,226.55,2492.05,0.15,2118.24
2393,2024-06-07,North,Groceries,10,155.76,1557.6,0.15,1323.96
2671,2024-06-07,East,Groceries,4,116.02,464.08,0.1,417.67
2636,2024-06-07,North,Electronics,9,70.21,631.89,0.1,568.7
2849,2024-06-07,East,Electronics,11,182.39,2006.29,0.0,2006.29
1550,2024-06-08,North,Furniture,13,92.89,1207.57,0.0,1207.57
1904,2024-06-08,North,Groceries,2,109.96,219.92,0.1,197.93
2639,2024-06-08,East,Sports,1,118.09,118.09,0.1,106.28
1387,2024-06-08,East,Furniture,14,244.02,3416.28,0.05,3245.47
1154,2024-06-08,West,Furniture,5,425.0,2125.0,0.1,1912.5
1872,2024-06-09,South,Sports,13,287.69,3739.97,0.15,3178.97
1679,2024-06-09,West,Sports,10,468.65,4686.5,0.0,4686.5
2914,2024-06-09,South,Sports,12,494.72,5936.64,0.2,4749.31
2291,2024-06-09,East,Sports,13,434.2,5644.6,0.0,5644.6
2445,2024-06-09,South,Furniture,11,445.78,4903.58,0.2,3922.86
2038,2024-06-09,South,Clothing,4,413.6,1654.4,0.0,1654.4
1880,2024-06-09,South,Clothing,1,264.46,264.46,0.15,224.79
2726,2024-06-10,West,Furniture,10,488.82,4888.2,0.15,4154.97
2456,2024-06-10,South,Electronics,14,153.01,2142.14,0.0,2142.14
2752,2024-06-10,South,Clothing,3,125.81,377.43,0.1,339.69
2160,2024-06-12,West,Furniture,5,428.54,2142.7,0.1,1928.43
2906,2024-06-13,West,Groceries,7,13.94,97.58,0.0,97.58
1636,2024-06-14,North,Clothing,11,373.89,4112.79,0.0,4112.79
1673,2024-06-15,East,Electronics,8,19.75,158.0,0.1,142.2
2885,2024-06-15,East,Furniture,5,119.02,595.1,0.0,595.1
1976,2024-06-15,South,Groceries,10,160.83,1608.3,0.0,1608.3
2272,2024-06-15,North,Groceries,12,8.96,107.52,0.0,107.52
1838,2024-06-17,North,Groceries,7,43.77,306.39,0.05,291.07
2623,2024-06-18,North,Furniture,13,205.58,2672.54,0.0,2672.54
2749,2024-06-19,East,Clothing,3,457.31,1371.93,0.0,1371.93
2413,2024-06-20,West,Electronics,1,98.8,98.8,0.0,98.8
2850,2024-06-20,South,Electronics,11,95.68,1052.48,0.0,1052.48
2571,2024-06-20,East,Furniture,12,376.05,4512.6,0.0,4512.6
1902,2024-06-20,East,Groceries,3,484.87,1454.61,0.0,1454.61
2152,2024-06-20,South,Sports,4,354.47,1417.88,0.1,1276.09
1385,2024-06-21,West,Groceries,14,349.08,4887.12,0.1,4398.41
2695,2024-06-21,East,Sports,1,391.94,391.94,0.0,391.94
2420,2024-06-21,East,Clothing,11,77.06,847.66,0.0,847.66
2733,2024-06-22,South,Clothing,7,28.92,202.44,0.05,192.32
2712,2024-06-22,East,Groceries,2,323.57,647.14,0.15,550.07
1703,2024-06-23,South,Furniture,4,452.15,1808.6,0.0,1808.6
1152,2024-06-24,East,Groceries,3,159.04,477.12,0.05,453.26
2563,2024-06-24,South,Electronics,9,172.68,1554.12,0.0,1554.12
1799,2024-06-25,North,Groceries,1,176.32,176.32,0.05,167.5
1947,2024-06-26,East,Furniture,7,411.13,2877.91,0.05,2734.01
2778,2024-06-27,South,Furniture,5,243.99,1219.95,0.05,1158.95
1501,2024-06-28,East,Sports,7,126.05,882.35,0.05,838.23
2470,2024-06-29,North,Clothing,2,263.75,527.5,0.05,501.12
1846,2024-06-29,East,Electronics,13,236.54,3075.02,0.1,2767.52
1810,2024-06-29,East,Groceries,2,451.76,903.52,0.05,858.34
1129,2024-06-30,West,Furniture,8,67.22,537.76,0.0,537.76
2014,2024-06-30,South,Clothing,11,486.83,5355.13,0.05,5087.37
1712,2024-06-30,East,Groceries,1,53.94,53.94,0.1,48.55
1337,2024-06-30,South,Groceries,5,261.92,1309.6,0.05,1244.12
1542,2024-07-01,North,Sports,11,499.88,5498.68,0.15,4673.88
2260,2024-07-01,South,Electronics,9,418.04,3762.36,0.1,3386.12
1950,2024-07-01,West,Clothing,2,162.63,325.26,0.0,325.26
2362,2024-07-01,East,Electronics,12,367.91,4414.92,0.0,4414.92
2866,2024-07-02,East,Groceries,2,39.24,78.48,0.0,78.48
2068,2024-07-03,West,Sports,13,40.51,526.63,0.1,473.97
2102,2024-07-03,North,Furniture,3,204.18,612.54,0.0,612.54
2002,2024-07-03,West,Furniture,5,213.06,1065.3,0.0,1065.3
1984,2024-07-03,South,Electronics,10,60.96,609.6,0.0,609.6
1767,2024-07-04,West,Groceries,3,425.67,1277.01,0.0,1277.01
2630,2024-07-04,North,Groceries,2,453.4,906.8,0.1,816.12
1476,2024-07-04,West,Furniture,3,13.73,41.19,0.15,35.01
1256,2024-07-04,West,Electronics,9,474.36,4269.24,0.05,4055.78
2907,2024-07-05,East,Groceries,9,243.95,2195.55,0.05,2085.77
2293,2024-07-05,South,Groceries,9,205.41,1848.69,0.05,1756.26
2788,2024-07-06,East,Clothing,9,480.75,4326.75,0.1,3894.08
2919,2024-07-06,North,Clothing,13,58.39,759.07,0.0,759.07
2824,2024-07-06,South,Groceries,8,307.4,2459.2,0.05,2336.24
1921,2024-07-07,West,Sports,5,241.96,1209.8,0.05,1149.31
1140,2024-07-07,East,Electronics,10,210.0,2100.0,0.1,1890.0
2057,2024-07-07,West,Groceries,4,166.75,667.0,0.0,667.0
1166,2024-07-09,North,Groceries,13,305.16,3967.08,0.05,3768.73
1661,2024-07-09,West,Clothing,3,156.67,470.01,0.0,470.01
1077,2024-07-09,South,Groceries,1,195.05,195.05,0.1,175.54
1510,2024-07-09,North,Furniture,12,354.15,4249.8,0.0,4249.8
2966,2024-07-09,West,Sports,2,123.95,247.9,0.0,247.9
2610,2024-07-10,North,Groceries,9,314.06,2826.54,0.0,2826.54
2621,2024-07-10,South,Sports,5,221.25,1106.25,0.0,1106.25
1161,2024-07-10,West,Sports,13,254.24,3305.12,0.15,2809.35
1711,2024-07-11,South,Furniture,8,267.94,2143.52,0.05,2036.34
2751,2024-07-11,North,Electronics,6,499.87,2999.22,0.1,2699.3
2336,2024-07-11,South,Furniture,3,211.86,635.58,0.1,572.02
1979,2024-07-12,South,Furniture,9,238.33,2144.97,0.2,1715.98
1449,2024-07-13,East,Electronics,9,262.98,2366.82,0.0,2366.82
1032,2024-07-14,North,Furniture,10,198.39,1983.9,0.0,1983.9
2188,2024-07-14,West,Clothing,1,370.77,370.77,0.0,370.77
